      Biscuits & Cookies,104.767,104.111,101.904,102.192,103.424,101.944,99.142,99.258,99.656,99.086,98.571,97.923,97.136,95.997,93.284,91.47,87.091,86.47,84.911,85.428,85.66,85.295,85.496,86.094,84.185,82.909,80.925,81.993,81.37,81.551,79.837,81.029,80.605,80.307,78.563,80.082,78.839,78.599,78.271,79.036,78.523,76.611,76.801,77.398,77.274,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Cakes & Pastries,103.594,102.35,102.075,101.673,101.106,100.975,101.106,99.263,98.656,96.646,95.53,94.748,94.656,91.731,89.71,88.474,86.985,86.064,85.786,85.237,85.164,84.826,84.759,84.219,83.41,82.662,82.726,81.943,81.859,81.514,81.57,80.831,80.156,80.055,79.279,79.253,78.857,78.417,78.142,77.986,78.005,77.713,77.876,77.511,76.959,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Breakfast Cereals,99.77,98.831,98.151,99.236,98.535,99.92,100.487,100.864,98.729,98.18,97.824,96.665,90.564,88.706,86.916,83.046,83.56,85.045,84.991,81.502,83.385,83.822,82.993,81.971,82.735,81.886,82.141,80.025,81.145,82.62,80.374,79.637,80.631,80.615,80.503,80.757,83.784,82.857,81.332,81.672,83.92,82.215,80.131,80.778,82.973,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Cereal Products Nec,103.142,100.787,101.401,101.506,101.288,99.047,98.501,102.247,100.206,98.269,91.881,92.353,87.888,87.783,84.317,83.852,86.291,85.577,84.483,84.424,83.109,82.95,82.436,83.532,83.211,80.893,80.989,80.813,81.941,80.539,80.356,79.393,78.873,79.501,79.332,79.533,79.184,79.107,78.508,79.698,78.551,77.379,77.028,78.509,78.772,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Meat,101.39,100.899,100.535,100.351,100.014,99.843,100.292,99.661,100.204,100.402,100.024,100.276,99.317,99.163,96.63,91.779,87.758,86.19,85.901,85.231,85.185,84.803,86.088,86.999,83.683,81.528,80.941,80.292,80.74,80.854,80.76,80.77,80.806,81.252,80.821,80.561,80.78,80.528,80.363,80.125,80.537,78.821,77.935,78.911,79.02,78.473,78.039,77.895,78.175,77.252,76.966,76.476,76.59,76.282,76.27,76.096,76.275,75.118,74.846,74.735,74.541,73.291,72.895,72.464,72.249,71.779,71.299,71.285,71.51,69.238,68.735,66.951,67.099,64.23,60.723,59.88,60.375,59.672,59.721,60.008,60.028,59.784,58.615,58.792,59.35,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Pork, Chilled Or Frozen",101.968,100.956,99.514,99.945,100.525,99.799,99.656,99.501,101.044,102.174,101.879,100.456,97.533,96.486,95.608,94.083,94.726,94.126,93.787,93.484,92.759,92.379,95.707,96.575,91.576,86.975,86.21,86.254,86.743,86.747,86.898,86.939,87.238,86.989,86.932,86.482,87.226,86.707,86.731,86.461,87.178,84.778,83.327,84.393,84.686,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Beef, Chilled Or Frozen",105.253,106.54,107.097,105.393,101.938,100.791,102.819,97.837,98.553,99.233,96.978,98.545,94.344,97.293,95.528,94.492,93.099,91.274,90.887,89.881,89.208,86.185,86.064,87.547,86.91,84.807,83.904,82.965,83.309,82.232,82.082,84.842,84.715,85.157,83.888,84.024,83.692,83.038,82.233,81.595,81.971,80.746,81.497,80.119,80.089,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Mutton, Chilled Or Frozen",108.841,104.992,107.183,101.531,98.372,98.059,100.084,99.679,102.178,103.519,99.381,100.523,99.197,98.045,98.399,91.799,88.968,85.061,87.692,78.393,82.128,82.769,84.73,85.686,84.247,80.154,77.448,74.352,74.403,76.042,73.927,73.427,72.14,72.24,72.261,71.241,71.439,71.687,71.557,70.937,70.457,71.415,71.564,72.163,71.123,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Poultry, Chilled Or Frozen",99.469,99.12,99.296,99.444,98.945,99.603,100.144,100.243,100.01,99.852,100.422,101.985,103.5,104.06,98.988,88.848,77.508,74.905,74.031,74.121,74.621,74.586,74.399,74.879,73.737,73.509,73.344,72.178,72.939,73.217,73.223,72.613,72.697,73.963,73.825,73.342,73.531,73.48,73.703,73.278,73.955,71.777,71.008,72.236,72.311,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Meat, Preserved Or Prepared",99.656,99.199,98.849,98.881,99.857,99.992,99.992,100.253,99.764,97.993,97.417,97.41,97.1,95.866,94.107,91.728,91.566,90.853,91.203,90.464,90.115,90.184,91.033,92.572,86.369,85.512,85.081,84.833,84.729,84.876,84.596,84.696,84.521,84.751,83.41,83.852,83.458,83.359,82.431,82.799,82.415,81.967,81.007,82.351,82.482,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Fish & Other Seafood,104.329,98.103,97.94,97.672,100.665,98.645,99.238,99.584,102.534,101.989,103.464,104.873,104.963,97.972,99.198,99.496,97.75,94.279,93.386,92.894,94.367,92.929,93.245,92.109,94.797,92.362,92.423,91.448,93.184,90.517,91.4,90.083,92.487,88.474,89.073,87.977,89.752,86.822,86.802,85.801,87.139,82.336,82.898,81.669,85.154,81.826,82.255,80.424,82.756,79.845,79.856,78.185,80.347,75.944,77.678,76.292,78.545,75.282,74.4,72.767,74.14,70.261,70.687,68.893,69.961,67.732,68.319,67.784,69.218,67.606,67.691,66.211,67.332,64.271,64.341,62.782,65.563,62.515,63.732,62.172,63.172,61.219,60.849,60.338,61.471,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Fish, Fresh Or Chilled",103.876,97.265,97.016,96.697,100.975,97.758,99.49,100.053,102.699,100.112,102.301,104.132,105.541,99.619,101.441,101.585,99.157,94.769,93.597,92.806,94.749,93.146,93.393,92.601,95.52,92.448,93.377,91.779,93.872,90.343,92.869,90.337,92.606,88.173,90.163,87.806,89.869,86.576,86.864,84.716,86.471,81.248,82.242,80.53,84.196,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Fish, Frozen",104.225,101.584,100.453,99.139,95.731,100.978,101.783,98.672,98.569,100.199,103.138,107.82,104.343,100.763,102.014,98.836,87.127,89.618,90.542,89.498,86.262,87.445,87.324,91.24,86.452,88.789,88.049,87.858,87.671,90.65,89.415,89.589,87.438,88.068,87.307,87.738,86.02,86.156,83.409,80.426,80.689,77.856,76.033,76.476,75.282,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"      Other Seafood, Fresh, Chilled Or Frozen",110.53,98.254,98.153,98.287,102.37,98.032,96.702,98.411,106.855,110.269,110.964,113.269,115.448,98.898,100.684,102.734,104.677,101.59,100.205,100.054,102.401,98.597,99.441,96.543,105.887,101.416,99.356,98.806,101.746,98.442,96.593,97.147,104.281,96.863,94.762,96.145,100.956,93.868,94.086,95.432,98.965,91.273,92.245,89.638,96.834,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Seafood Preparations,98.998,99.811,99.938,99.514,98.617,101.443,100.919,99.654,97.985,99.546,99.396,98.048,92.562,91.522,90.348,89.903,88.127,86.074,86.232,86.401,86.328,87.377,87.436,86.209,82.618,83.425,83.134,83.497,83.235,82.924,82.107,82.19,81.328,80.889,80.343,80.241,79.019,80.27,79.507,79.627,78.146,76.725,76.044,77.07,77.335,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
"    Milk, Other Dairy Products & Eggs",101.136,100.522,100.125,100.677,100.134,99.775,100.02,99.868,100.336,99.712,99.172,97.984,96.965,95.227,93.751,93.406,89.883,88.29,87.956,87.796,87.374,86.609,87.055,87.807,84.752,85.102,84.841,84.108,85.559,85.046,84.418,84.376,84.258,83.371,83.274,83.289,82.898,82.885,82.913,82.853,82.367,82.089,81.453,80.956,81.222,81.393,80.128,79.552,78.35,77.39,76.352,75.575,74.689,73.965,73.125,72.284,72.083,71.39,70.173,69.285,68.579,68.061,67.189,66.038,65.724,65.209,65.124,64.85,65.375,65.236,64.732,63.469,62.158,60.274,58.24,55.608,54.6,54.222,53.905,53.683,53.481,53.23,53.098,52.71,52.521,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Milk,100.048,99.351,98.723,98.55,99.111,99.627,99.651,99.909,100.812,100.384,99.279,97.605,96.445,95.625,93.918,92.539,92.011,92.278,92.023,91.848,91.582,91.435,91.666,92.36,87.678,87.818,87.53,86.519,86.377,87.043,87.152,87.235,86.825,85.805,85.374,85.78,84.879,85.235,84.851,84.025,85.049,84.923,84.331,84.393,84.221,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Other Milk & Cream,102.305,102.112,102.09,102.134,101.202,100.865,100.062,99.704,99.369,98.529,97.501,96.765,95.469,93.761,93.241,92.823,90.105,89.335,89.543,90.042,89.816,89.362,89.618,89.848,89.181,88.918,89.217,88.671,89.913,89.592,89.274,89.261,89.315,89.145,89.017,88.538,88.243,88.077,87.979,88.117,87.146,86.921,86.345,84.825,83.757,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Dairy Products Nec,101.891,100.248,99.567,102.058,100.839,99.069,100.909,100.303,99.72,97.847,99.108,97.192,96.801,98.219,96.977,96.546,95.337,94.766,94.246,94.358,94.223,93.259,93.587,94.964,88.85,89.038,87.445,87.258,87.84,88.084,86.935,87.825,86.878,83.944,84.616,84.697,83.55,83.2,83.561,83.669,82.943,81.564,81.798,81.808,81.591,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
      Eggs,99.604,99.336,98.815,99.129,98.749,98.787,99.498,99.694,102.021,103.194,102.881,101.797,101.037,95.639,92.067,93.073,82.593,76.296,74.807,72.95,71.68,69.707,70.914,72.394,68.224,70.318,69.922,68.616,72.976,69.839,67.751,66.523,66.99,65.803,65.43,66.604,67.226,67.625,68.244,68.258,67.818,68.262,66.456,68.236,74.078,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
    Oils & Fats,102.082,103.71,103.273,104.66,102.802,101.483,98.932,100.562,99.025,98.043,97.338,97.223,95.486,96.698,94.977,93.227,90.979,89.701,88.724,86.358,84.644,85.165,84.972,91.912,84.366,84.744,83.676,85.445,85.832,85.279,84.062,85.087,83.575,82.119,81.858,81.528,80.677,80.423,79.804,82.424,83.109,81.57,81.75,84.334,83.05,84.709,83.032,83.089,81.965,83.367,82.926,81.949,82.697,82.413,84.057,84.405,84.133,83.626,83.58,81.945,81.305,78.828,79.003,79.238,78.827,79.205,79.868,81.096,82.686,84.55,86.686,83.573,70.965,64.712,60.812,57.919,56.165,55.41,55.639,55.538,55.068,54.503,54.803,54.536,54.347,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
